Shmax_norm
0.509100635
0.51351397
0.521930674
0.52248334
0.525029854
0.532869678
0.534186895
0.527662266
0.520721475
0.519845137
0.519317383
0.517854131
0.514964219
0.510995107
0.508975288
0.50975625
0.514745928
0.520031211
0.52638959
0.528418477
0.520101367
0.510162651
0.509128428
0.513513149
0.511288618
0.508396802
0.521785918
0.528231211
0.530116787
0.529720771
0.522193945
0.515099492
0.512519272
0.510374453
0.51050478
0.506819458
0.49940938
0.499452329
0.503555337
0.508072188
0.515183447
0.520142266
0.52420665
0.529953848
0.527253633
0.518742627
0.511006743
0.505368101
0.506213882
0.50973415
0.513654614
0.515857744
0.51454166
0.510253823
0.505695161
0.506954004
0.509412212
0.509340806
0.508759609
0.509054878
0.506755127
0.505034258
0.506314512
0.505630703
0.506779219
0.510097388
0.51297686
0.513811753
0.513023721
0.516897236
0.525896777
0.528658037
0.525289951
0.526083438
0.528462666
0.527726074
0.525182891
0.517966074
0.509743301
0.509432661
0.508884448
0.510723516
0.519270322
0.516648525
0.509643062
0.509239038
0.512320586
0.511022275
0.504852725
0.506519575
0.512543701
0.521582305
0.531210508
0.543820986
0.549749873
0.542321924
0.528870684
0.517223105
0.503842129
0.494839766
0.498810254
0.511430938
0.530329111
0.533959756
0.522107393
0.514049365
0.509842852
0.509508066
0.513978799
0.52143791
0.526885107
0.526191924
0.519330137
0.508833389
0.507310078
0.511985864
0.50880125
0.503418442
0.505597207
0.507883125
0.510199219
0.511743389
0.509115244
0.506052896
0.50213166
0.498925
0.496680498
0.491945591
0.490251675
0.498703584
0.505955884
0.511977715
0.518813877
0.519467324
0.516843232
0.516193799
0.521881572
0.531386875
0.538291592
0.54254084
0.545375293
0.545843828
0.544992295
0.542927725
0.545302949
0.549260303
0.549075762
0.545871689
0.548082021
0.541459102
0.529295459
0.511269268
0.496075889
0.497408779
0.509029927
0.522506152
0.522617705
0.519084824
0.518633535
0.513106294
0.508872754
0.514985601
0.523743613
0.532084707
0.534985957
0.534935498
0.530298223
0.524795469
0.517249795
0.514434614
0.512315649
0.506611309
0.501295493
0.501027017
0.505383979
0.509987134
0.509487236
0.506324058
0.505116396
0.505560713
0.499504663
0.484076152
0.475443809
0.476088687
0.48170041
0.4862
0.495974663
0.496163291
0.497993057
0.500393477
0.506250732
0.512511284
0.518366025
0.518996279
0.51045832
0.501684912
0.498593877
0.49707479
0.502376382
0.509670552
0.513657568
0.521037725
0.52773917
0.525708682
0.522430537
0.524025391
0.521915459
0.516502549
0.515286831
0.516362178
0.508598267
0.500166875
0.502126646
0.506989761
0.507900923
0.509600024
0.512130059
0.513000327
0.511053091
0.506032783
0.508284155
0.5128825
0.510661167
0.506608584
0.507396138
0.508179346
0.508563042
0.510890513
0.513146426
0.517041426
0.521733154
0.525134307
0.527962852
0.53399252
0.540895723
0.539603271
0.531025322
0.523850156
0.518893691
0.515083955
0.514567627
0.517474736
0.521683066
0.525773281
0.526600361
0.525940381
0.525798613
0.524998203
0.522073037
0.520541523
0.521655127
0.523085283
0.523174326
0.519445352
0.517263887
0.520106641
0.523929521
0.524436533
0.521972598
0.518962715
0.517638184
0.516018584
0.516142783
0.518791104
0.52544665
0.527919873
0.526427227
0.527986973
0.53094877
0.529794746
0.532493018
0.539057061
0.543442148
0.547094814
0.549595723
0.549380371
0.548130449
0.547028086
0.540283779
0.534332588
0.530760107
0.524505889
0.514245591
0.500216714
0.50284377
0.522164502
0.540024492
0.549488584
0.549897939
0.549870088
0.551269092
0.55339583
0.557243369
0.56509042
0.555746797
0.541939404
0.545474541
0.549498496
0.5504496
0.548777705
0.551369482
0.551621367
0.543485508
0.532197207
0.527408711
0.527356641
0.525585137
0.528876914
0.534009561
0.534711689
0.535829199
0.542917656
0.548550596
0.548264639
0.549724336
0.553221826
0.550842656
0.542589023
0.536506191
0.533739033
0.531912744
0.529430889
0.525881455
0.521146719
0.520024824
0.52030791
0.523830938
0.530411143
0.537623818
0.544516719
0.549297656
0.551383379
0.547488486
0.539775771
0.532523213
0.528445361
0.526651543
0.524779648
0.523108682
0.520994746
0.514116382
0.509190801
0.510222007
0.510224063
0.511531685
0.514793481
0.516351396
0.516341514
0.518511758
0.524020527
0.526589648
0.523459014
0.517350449
0.510417056
0.506750752
0.507640356
0.511086699
0.518689854
0.518083438
0.510099604
0.504871143
0.502127861
0.504954526
0.509467983
0.514139351
0.518580908
0.518885527
0.514466685
0.50886105
0.503596235
0.495604492
0.492684917
0.500966001
0.510523574
0.512071016
0.51012002
0.510141484
0.507564219
0.504578164
0.505421626
0.509368311
0.511848589
0.509114438
0.501094961
0.493737495
0.500205957
0.513295806
0.519775205
0.524454287
0.528285859
0.526351318
0.518537432
0.507165757
0.502314736
0.501782124
0.501587012
0.504423491
0.509177744
0.517228896
0.52478293
0.528267383
0.530132646
0.528389609
0.521440957
0.515082319
0.512687207
0.513980498
0.516434629
0.520641982
0.523111396
0.521674365
0.521779375
0.521974424
0.519406143
0.516589912
0.518798096
0.524012578
0.52511002
0.510460635
0.489805879
0.48390332
0.500267485
0.52294498
0.531503896
0.526850215
0.517608594
0.512845635
0.510529038
0.509886416
0.515211567
0.521542041
0.526214727
0.529595566
0.529868154
0.52850417
0.531429053
0.53090125
0.526259434
0.522516738
0.517206587
0.508882251
0.50178228
0.493234165
0.491585879
0.500813228
0.516036377
0.528453398
0.529159922
0.525841152
0.52107585
0.509024219
0.506864702
0.510698594
0.518841152
0.525741768
0.531336377
0.532009453
0.530623252
0.523592666
0.515267036
0.513246191
0.507143291
0.503173276
0.513458169
0.53518
0.552755322
0.554734697
0.554483457
0.55953085
0.564292695
0.569175
0.574041436
0.570836387
0.564029336
0.554422871
0.549746777
0.547582891
0.541713779
0.525472354
0.523259395
0.523473145
0.5229075
0.521044443
0.516668789
0.517293916
0.516435156
0.512757939
0.51078834
0.511260098
0.512241426
0.511837207
0.510575396
0.510808115
0.51859584
0.527817402
0.534959961
0.543302666
0.543688291
0.528671035
0.518777363
0.52007041
0.52925623
0.535322324
0.532994375
0.531692305
0.525788916
0.51888084
0.514996323
0.516793179
0.530085273
0.549853516
0.563245293
0.561822764
0.548645889
0.533890059
0.519259033
0.510134966
0.49729603
0.499060708
0.509667109
0.531342871
0.547650371
0.549692344
0.545082021
0.539018867
0.53213501
0.528962676
0.52786666
0.527025186
0.530521699
0.538863379
0.552519854
0.563641025
0.566588125
0.566677705
0.568197803
0.569866826
0.561594785
0.548384707
0.549901729
0.553592529
0.556438066
0.553624082
0.551909512
0.554291719
0.550712305
0.546726738
0.547051914
0.542523916
0.538464717
0.541136963
0.545040947
0.550146934
0.554978604
0.554408613
0.554158936
0.55636668
0.559135459
0.562390176
0.562058271
0.55540376
0.550468145
0.557190586
0.565039834
0.566118379
0.567582373
0.56821707
0.563270078
0.556806045
0.555039668
0.557029785
0.554850615
0.539290879
0.51967123
0.512471309
0.514971118
0.516811675
0.514334263
0.513014517
0.507758906
